lambda,0,30,60,90,120,150
763.657,1305.92976,2126.0244,2062.72679,1207.55893,378.5506,421.675
763.862,1305.14881,2120.44345,2056.89821,1205.13512,380.1744,424.11786
764.067,1303.36786,2113.79107,2050.90774,1202.01607,381.05536,426.20833
764.272,1301.54405,2107.72917,2043.56012,1198.6875,381.56488,427.66071
764.477,1299.80595,2101.63393,2036.83631,1194.97321,382.5125,429.06071
764.682,1299.23929,2096.97679,2032.26488,1192.07321,383.86012,431.30357
764.887,1298.69643,2091.53869,2025.92202,1189.64464,384.76964,433.15119
765.092,1296.97738,2084.8625,2020.37917,1186.97321,385.8506,434.63214
765.297,1296.47262,2080.28155,2014.80298,1184.9494,387.34583,436.46071
765.501,1294.42976,2074.26726,2008.16964,1181.71131,387.76964,437.99881
765.706,1292.45357,2068.80536,2002.98869,1179.19702,389.38869,439.24643
765.911,1289.99643,2062.56726,1996.27917,1175.77798,390.09345,440.9369
766.116,1289.06786,2057.51488,1990.5506,1172.91131,391.3125,443.10357
766.321,1287.81071,2052.11964,1984.6506,1170.87798,392.66488,445.46548
766.525,1286.91071,2046.89107,1979.74107,1169.1494,394.34107,447.94643
766.73,1285.67738,2042.17679,1974.68869,1166.60655,396.26488,450.40833
766.935,1284.77262,2037.14345,1968.44107,1163.54464,397.97917,452.4369
767.14,1282.70595,2031.11964,1961.1744,1161.01607,399.34107,453.40833
767.344,1281.83929,2024.71488,1955.04107,1159.3875,400.59345,454.88452
767.549,1279.70595,2019.05298,1947.88869,1155.87798,401.33631,456.48452
767.753,1278.01071,2012.25298,1941.90298,1153.24464,402.51726,457.75119
767.958,1276.00119,2006.15298,1936.58393,1151.27798,404.48393,460.00833
768.163,1274.2631,2001.97679,1930.39821,1149.2494,406.07917,461.87024
768.367,1272.13929,1996.21012,1923.84583,1146.47321,407.65536,463.675
768.572,1270.9631,1991.01488,1918.5506,1144.10179,409.43631,465.76548
768.776,1268.09643,1985.8625,1912.03155,1141.4494,411.04583,467.58452
768.981,1266.02024,1980.87679,1906.20298,1139.47321,412.66964,469.38452
769.185,1263.32976,1974.99583,1900.8744,1136.9494,414.43631,471.50833
769.39,1261.84881,1970.32917,1895.04107,1135.63036,415.69821,473.40833
769.594,1260.39167,1965.2006,1890.16012,1133.53988,417.23631,475.775
769.799,1259.45833,1961.88631,1886.12202,1132.50655,419.72679,478.28452
770.003,1257.5869,1956.09107,1880.39821,1130.29702,421.00298,480.65119
770.208,1257.19643,1952.09107,1875.84107,1129.61607,423.03631,483.38929
770.412,1255.57262,1946.65774,1870.75536,1127.49226,424.68393,485.30833
770.617,1253.79167,1940.58631,1865.1506,1124.51607,426.36488,487.17976
770.821,1252.30119,1935.27202,1859.02202,1122.44464,427.63155,488.95119
771.025,1251.16786,1929.87679,1853.56964,1120.44464,429.41726,490.52738
771.23,1249.79643,1925.29583,1848.54583,1118.88274,430.86012,493.23214
771.434,1248.06786,1920.29583,1843.53155,1116.24464,432.5744,495.62738
771.638,1245.825,1914.94345,1837.32679,1113.24464,434.36964,497.5131
771.842,1244.34881,1909.47202,1831.8125,1111.07798,436.46488,500.14167
772.047,1242.90595,1904.28155,1825.84583,1108.9494,438.06012,502.58452
772.251,1241.24405,1899.03393,1819.98393,1106.66369,439.08869,504.58929
772.455,1239.50119,1892.95774,1814.96488,1104.4494,440.60774,506.87976
772.659,1238.10119,1888.91488,1810.73631,1103.63512,442.58393,509.66548
772.864,1235.80119,1884.06726,1805.23631,1101.12083,444.44583,511.75119
773.068,1235.09643,1878.99583,1800.03631,1100.17798,446.74583,514.61786
773.272,1232.52976,1871.94345,1792.62202,1097.2875,448.12679,516.41786
773.476,1231.34405,1866.7244,1786.06488,1094.95893,449.58869,518.19881
773.68,1230.29167,1861.8244,1780.74107,1092.37321,451.7744,520.57976
773.884,1228.38214,1857.77679,1776.07917,1090.15417,454.06488,522.82738
774.088,1227.30595,1852.66726,1770.47917,1088.07321,455.96488,524.84643
774.292,1226.77738,1849.29107,1765.90774,1086.83988,459.08869,527.48452
774.496,1224.69643,1844.11488,1759.9125,1083.73512,460.54107,529.53214
774.7,1223.04405,1839.24345,1754.99345,1082.50655,462.59345,531.56071
774.904,1221.29643,1835.09583,1749.78393,1081.71131,464.56964,533.55119
775.108,1219.49643,1830.14345,1744.38869,1079.15417,466.6744,535.63214
775.312,1218.0631,1825.18155,1739.40298,1077.23036,468.0506,537.73214
775.516,1217.13452,1819.54345,1734.21726,1075.1875,469.78869,539.32262
775.72,1215.5869,1814.5625,1729.63631,1074.19702,471.69345,541.50357
775.924,1213.20595,1810.02917,1725.00774,1072.87321,473.7506,543.47976
776.128,1211.025,1804.60536,1720.29821,1071.63512,475.60774,545.26548
776.332,1208.50595,1798.97679,1714.3744,1069.3256,477.2506,547.09881
776.536,1206.29167,1792.91012,1708.33631,1067.01607,479.20774,549.06548
776.74,1204.525,1786.98155,1701.84107,1065.17798,480.65536,550.53214
776.944,1202.22976,1779.46726,1694.52202,1061.81607,481.64107,551.59881
777.147,1199.40595,1771.97202,1687.88393,1059.70655,483.0506,552.89405
777.351,1196.12976,1764.0006,1680.8744,1056.36369,483.9506,553.67976
777.555,1192.95833,1756.17202,1673.86488,1053.69226,485.51726,555.16548
777.759,1188.43452,1747.28155,1665.38393,1050.06845,486.62202,556.10833
777.962,1183.7631,1737.49107,1655.44107,1045.8875,487.23631,556.6131
778.166,1178.76786,1727.00536,1644.67917,1041.55417,487.68869,557.42738
778.37,1172.82976,1715.35774,1633.92679,1036.07798,487.64107,558.00833
778.573,1167.50595,1703.73869,1622.77917,1031.3494,487.74107,558.09405
778.777,1161.81071,1691.07202,1612.05536,1026.15893,488.48393,557.43214
778.981,1155.825,1678.84345,1599.82202,1019.30655,488.06488,557.35595
779.184,1149.44881,1665.29107,1587.20298,1012.50655,488.03631,557.275
779.388,1141.77738,1650.7006,1574.01726,1005.60179,487.04583,556.22262
779.592,1134.21071,1636.31488,1560.50298,998.67321,486.7744,555.44643
779.795,1125.525,1621.71012,1546.82202,991.98274,486.2125,554.38452
779.999,1117.79167,1607.65298,1532.65536,984.75893,485.51726,553.15595
780.202,1111.4869,1593.73869,1518.30774,977.42083,485.00298,552.40357
780.406,1103.49643,1579.4006,1503.78869,969.25417,483.57917,550.5131
780.609,1094.83452,1564.31964,1488.89345,961.25417,482.79345,549.07024
780.813,1086.11071,1548.44345,1473.63631,953.41607,480.79821,546.39405
781.016,1076.01071,1532.03869,1457.79821,944.31607,478.7744,543.7369
781.22,1067.0869,1516.19583,1442.2744,936.03988,477.39345,541.80833
781.423,1057.60119,1499.83393,1426.49345,926.88274,475.53155,539.52738
781.626,1047.98214,1483.73869,1411.20774,918.45417,473.54583,537.26548
781.83,1039.18214,1468.09583,1395.90774,909.7256,471.90774,534.68929
782.033,1030.6631,1452.81488,1381.54107,901.37798,470.0125,532.56071
782.237,1020.34881,1436.84821,1366.36012,893.2256,468.22202,530.26071
782.44,1010.93929,1420.95298,1350.59821,884.86845,466.2744,527.2131
782.643,1001.4869,1405.44345,1335.4506,876.21131,464.35536,524.42262
782.846,990.8631,1389.11012,1319.99821,866.7494,462.03155,521.38452
783.05,980.725,1373.45774,1304.58393,857.46369,459.2125,518.47024
783.253,970.37738,1357.13393,1289.24107,849.45893,457.01726,515.62262
783.456,960.24881,1341.42917,1274.51726,840.5875,454.38393,512.90833
783.659,950.91071,1325.51964,1259.12679,832.66845,452.48869,510.19881
783.863,940.40119,1309.38155,1243.6125,824.37321,449.74107,507.22262
784.066,929.7869,1292.14821,1227.16964,814.34464,446.83631,503.32262
784.269,918.79167,1274.67679,1210.9125,804.97798,444.08869,499.89405
784.472,907.22024,1256.15298,1194.79821,795.23036,440.44107,495.70357
784.675,896.51548,1238.58631,1178.63631,785.87321,437.66012,491.71786
784.878,885.96786,1220.92917,1162.45536,776.7494,434.4506,487.68452
785.082,874.43452,1203.5244,1146.12202,766.63988,431.4744,484.50357
785.285,863.925,1187.34345,1130.3125,757.39702,428.50774,480.93214
785.488,852.90119,1170.65774,1114.39821,748.07798,425.50774,477.32738
785.691,841.76786,1152.89583,1097.60298,738.58274,421.8744,473.16548
785.894,830.47738,1134.8625,1080.47917,727.5494,417.73155,468.68452
786.097,818.21071,1117.11488,1063.84107,717.9494,413.83631,464.42262
786.3,805.9869,1098.96726,1046.36964,707.96369,409.72679,460.21786
786.503,794.73452,1080.93393,1030.14583,697.96369,405.7506,455.34643
786.706,783.08214,1062.7244,1013.46488,687.29226,401.40298,450.48452
786.909,771.48214,1045.5625,997.16012,677.67321,397.7744,445.67976
787.111,760.22976,1027.88155,979.99821,667.31607,393.56964,440.47976
787.314,749.1631,1010.51964,963.43631,658.00655,389.42679,436.10833
787.517,737.11071,993.37679,947.0744,647.87321,385.32679,431.6369
787.72,725.39167,975.89107,930.66488,638.07321,381.56488,426.39881
787.923,713.77262,959.04821,914.90774,628.01131,376.96964,421.10357
788.126,702.05357,942.13869,899.19821,617.7494,372.34107,415.77024
788.328,691.6869,926.83393,883.96012,608.95893,368.48869,411.18929
788.531,680.21071,910.47202,868.1744,599.06369,363.88869,406.04167
788.734,668.66786,894.92917,852.36488,589.60655,359.55536,401.02262
788.937,656.85833,878.33393,836.46012,580.0256,354.91726,396.2369
789.14,645.76786,861.84821,821.00774,570.43036,350.02679,390.86071
789.342,634.91071,846.42917,805.58393,561.33036,345.74107,385.58929
789.545,624.21071,830.31964,790.73631,551.8494,341.49345,380.18452
789.748,613.35833,814.49583,775.88393,542.78274,336.67917,374.54167
789.95,602.91071,799.69107,761.82679,533.91607,331.99821,369.50357
790.153,592.32976,784.61964,747.33155,525.59702,327.9125,364.39405
790.355,581.87738,769.18631,732.63631,515.63036,322.62202,359.04643
790.558,571.4631,753.81964,718.59821,506.1494,318.01726,353.3131
790.761,560.80595,739.21012,703.90774,496.63036,313.22679,347.75119
790.963,549.81548,724.53869,690.10298,487.96845,308.7125,342.54167
791.166,538.55833,708.84345,675.3506,478.5256,303.42202,336.93214
791.368,527.55833,694.25774,662.22202,469.80655,298.09821,331.77024
791.571,516.40595,679.51012,648.0125,460.35417,293.34583,326.1131
791.773,505.85833,664.21964,633.32679,451.0494,288.2744,319.9131
791.976,495.325,649.5625,618.46012,441.3875,282.62202,313.75119
792.178,484.40119,634.5244,604.00298,431.75893,277.63155,307.84643
792.381,473.81548,619.12917,589.13631,422.3494,272.60774,301.88929
792.583,461.88214,603.15298,574.04107,412.73988,266.66964,295.42262
792.785,451.33929,587.90536,559.34583,403.16369,261.20298,289.6369
792.988,440.92024,572.69583,545.62202,393.97798,255.48393,283.5369
793.19,430.88214,558.81964,531.98393,384.99226,250.03631,277.69881
793.392,419.46786,544.72917,518.46488,375.35417,244.66012,271.50357
793.595,408.3631,529.9625,504.53155,365.79702,239.36012,264.86071
793.797,397.18214,514.99107,490.12202,356.27798,233.77917,259.09405
793.999,385.72024,500.25298,475.94583,346.47798,228.02679,252.68929
794.202,374.05357,485.09107,461.20774,336.60655,222.35536,246.0131
794.404,363.3869,470.64345,447.79821,327.61607,216.98393,240.02262
794.606,352.46786,456.56726,434.41726,318.61131,211.96488,233.83214
794.808,341.09167,441.89583,420.59821,309.00655,206.28869,226.85119
795.011,330.28214,427.2006,406.84583,299.48274,200.26012,220.58929
795.213,319.53452,412.58631,392.9506,289.65417,193.91726,214.04643
795.415,309.11548,398.57679,379.26964,279.83036,188.18393,207.15595
795.617,298.45833,383.7006,365.04583,269.97798,182.31726,200.50357
795.819,287.69643,369.54821,351.5744,260.36845,176.26964,193.66548
796.021,277.45357,356.31488,338.78393,250.8494,170.50298,186.96548
796.223,266.54405,342.3625,325.84583,241.73036,164.76488,180.8131
796.425,255.67738,328.61012,312.84583,232.53512,158.62679,174.43214
796.627,245.925,315.7006,301.00774,223.57321,152.95536,168.3369
796.829,236.04881,302.71964,289.35536,214.13988,147.04583,162.27024
797.031,225.74405,289.79107,277.29345,205.30179,141.11726,155.67024
797.233,215.33452,276.39107,264.91726,195.89226,135.59821,149.33214
797.435,205.24881,262.85298,252.7506,186.90179,129.76012,142.3369
797.637,196.24881,250.17679,240.44107,178.62083,124.12202,136.24643
797.839,186.99643,237.3625,228.70774,169.91131,117.73631,130.07976
798.041,177.19167,225.15298,216.9506,161.27798,111.78869,123.08452
798.243,167.9869,212.83393,205.24583,152.88274,106.3125,116.95119
798.445,159.04405,201.00536,194.39821,144.43036,100.62679,110.74167
798.647,153.875,194.8375,188.3625,139.5425,97.4625,107.14
798.849,149.00395,188.23618,182.08092,134.94013,94.26513,103.53816
799.05,144.54722,182.45139,176.35694,130.90972,91.29583,100.79722
799.252,139.85441,176.30956,170.67132,126.64044,88.41838,97.61618
799.454,135.20625,170.19375,165.2375,122.4,85.65625,94.3125
799.656,130.61167,164.23583,159.9325,118.61417,82.58583,91.635
799.858,126.04643,158.60536,154.45536,114.56607,79.80536,88.65357
800.059,121.54808,152.60865,149.07404,110.70288,77.10481,85.71346
800.261,116.95833,146.40417,143.39583,107.0375,74.04583,82.66667
800.463,112.76136,140.28068,138.08523,102.96023,71.02159,78.96591
