lambda,0,30,60,90,120,150
762.632,1349.7869,2490.97619,2702.23423,1734.725,662.77708,409.72827
762.837,1349.71548,2485.48571,2695.24851,1730.125,662.68185,412.21875
763.042,1348.84405,2479.88095,2686.10565,1726.38214,662.37232,414.68065
763.247,1348.51548,2473.11905,2678.49137,1721.2869,662.18185,417.29494
763.452,1348.2869,2468.10952,2671.27708,1717.5869,662.00089,419.66637
763.657,1348.70119,2463.31429,2663.45804,1712.89167,661.92946,422.42827
763.862,1348.75357,2458.70952,2655.77232,1708.525,662.63423,424.92351
764.067,1348.14405,2452.70952,2647.10089,1703.19643,662.78185,427.04256
764.272,1346.68214,2446.53333,2637.51518,1697.34881,663.13423,428.05208
764.477,1345.43452,2440.34762,2628.26756,1692.37262,662.62946,430.08542
764.682,1345.21071,2435.14762,2620.83423,1687.84881,663.06756,432.45685
764.887,1344.14405,2429.87143,2613.48185,1684.7869,663.99137,434.98065
765.092,1342.76786,2422.82381,2605.31042,1680.40119,664.32946,437.41875
765.297,1342.2869,2417.00476,2597.90565,1677.13929,664.08185,439.94256
765.501,1342.02976,2411.30952,2589.14375,1670.80595,663.86756,441.96161
765.706,1341.1869,2405.04286,2581.69613,1666.2869,664.04851,444.23304
765.911,1340.11548,2398.07619,2573.10565,1660.14881,663.83423,446.11875
766.116,1338.69167,2391.71429,2565.31518,1655.24881,664.10565,448.48542
766.321,1338.91548,2386.74286,2558.45804,1651.25833,664.97708,451.27113
766.525,1338.72976,2380.24286,2549.72946,1646.94405,665.41518,453.57589
766.73,1337.625,2374.37619,2541.60089,1642.7869,666.04375,456.22351
766.935,1336.80595,2368.73333,2534.03423,1637.20119,666.28185,459.55685
767.14,1335.10595,2362.07619,2525.59137,1632.04881,666.78185,461.68542
767.344,1334.3631,2355.31905,2517.64851,1626.65833,667.06756,464.11399
767.549,1333.0631,2347.98571,2507.80089,1621.26786,667.0247,466.14732
767.753,1332.49643,2341.42381,2498.74851,1616.60595,668.0247,468.49494
767.958,1331.2869,2335.56667,2491.38661,1612.15833,669.0628,471.22827
768.163,1330.8869,2330.46667,2484.44851,1607.91548,669.37708,474.15208
768.367,1329.5631,2323.54762,2476.32946,1603.46786,669.81518,476.88542
768.572,1329.13452,2317.4619,2468.75327,1599.1869,670.46756,480.0997
768.776,1327.67738,2309.70952,2459.88185,1594.6631,671.68661,482.75685
768.981,1326.92976,2303.01429,2452.41994,1591.21548,672.6247,485.64256
769.185,1326.63929,2296.27619,2444.10089,1586.18214,672.36756,488.29494
769.39,1325.92976,2290.79524,2436.4628,1581.98214,673.05804,490.7997
769.594,1325.50119,2285.44286,2429.69613,1578.30119,673.88185,493.57113
769.799,1325.725,2280.53333,2423.77232,1576.67738,675.62946,497.44732
770.003,1325.50595,2275.18571,2416.55804,1573.26786,677.30089,499.97113
770.208,1325.3631,2270.91429,2410.74375,1570.60119,678.64375,503.10923
770.412,1324.84405,2265.24762,2403.20565,1566.94881,679.73899,505.5997
770.617,1323.95357,2258.74762,2395.10565,1562.94881,680.2628,507.65685
770.821,1323.225,2253.31905,2388.99613,1559.62976,681.19137,510.37113
771.025,1323.73452,2248.51429,2382.29137,1556.32024,682.65327,513.16161
771.23,1323.74405,2243.51429,2376.1628,1553.7869,684.13423,515.63304
771.434,1323.93452,2237.6381,2368.74851,1550.5631,685.20089,518.29494
771.638,1323.07738,2231.19048,2360.58661,1546.65357,685.80565,520.9997
771.842,1322.89167,2225.29048,2353.88185,1543.5631,687.37232,523.81399
772.047,1321.91071,2218.49048,2347.04851,1539.7869,688.29613,526.56161
772.251,1321.15357,2211.84762,2339.98185,1536.11071,689.12946,528.36637
772.455,1319.80595,2205.03333,2332.01994,1532.125,690.54851,530.97113
772.659,1319.97262,2200.13333,2325.2628,1529.45357,692.0628,533.89494
772.864,1319.02024,2194.34286,2317.96756,1526.14881,693.18185,536.61875
773.068,1319.425,2190.60476,2312.54851,1523.32976,694.24851,539.72351
773.272,1318.13929,2183.83333,2303.74375,1518.34405,694.80089,542.1997
773.476,1317.04405,2176.88095,2296.03423,1514.45833,695.91994,544.88542
773.68,1317.10595,2171.45714,2289.17232,1511.15833,697.46756,548.11399
773.884,1317.025,2166.48095,2282.35327,1507.72024,698.78185,550.90446
774.088,1316.25357,2161.21429,2275.80089,1503.60119,700.12946,553.16161
774.292,1316.44881,2156.90476,2269.94851,1501.64881,701.64851,556.78065
774.496,1315.74881,2150.45238,2262.50565,1497.90595,703.13423,559.42827
774.7,1315.47262,2145.12857,2255.33899,1494.38214,703.85327,562.64732
774.904,1314.94405,2139.59048,2248.55327,1490.56786,705.27708,566.05685
775.108,1314.37738,2133.94286,2240.33899,1486.6869,706.60089,568.72351
775.312,1313.70595,2128.41429,2233.99613,1483.22976,707.53899,571.20923
775.516,1313.1869,2122.41429,2226.71042,1479.60119,709.00565,573.82827
775.72,1312.78214,2117.52857,2220.19137,1476.03929,710.70089,576.94256
775.924,1311.925,2112.61905,2213.41042,1473.07738,712.48661,579.67589
776.128,1310.60119,2107.24762,2205.71994,1470.10119,714.29613,582.50446
776.332,1308.60595,2100.68571,2196.58185,1465.29167,714.69613,584.63304
776.536,1307.37262,2094.38095,2187.58661,1461.425,715.59137,587.72351
776.74,1306.5631,2087.41905,2178.83899,1457.34405,716.9628,590.1378
776.944,1304.37262,2079.67619,2168.82946,1451.75833,717.41518,592.28542
777.147,1302.54405,2071.23333,2160.38661,1447.45357,718.04375,594.45208
777.351,1299.67738,2062.29048,2149.96756,1441.82976,718.34851,596.29018
777.555,1297.48214,2053.54762,2140.13899,1436.1869,718.88185,598.02827
777.759,1293.81548,2043.34762,2128.28185,1429.90595,719.12946,599.28065
777.962,1288.99167,2030.89048,2115.21042,1422.48214,718.51518,599.9997
778.166,1284.34881,2018.8,2102.48661,1415.25833,717.69137,600.94732
778.37,1279.50119,2005.7,2087.63423,1406.97738,716.21994,601.57113
778.573,1273.99643,1992.3381,2072.6628,1398.22976,714.91994,602.42351
778.777,1268.20119,1978.87619,2057.51518,1389.76786,713.50565,602.41875
778.981,1262.625,1964.59524,2042.08185,1381.17262,712.28185,602.5378
779.184,1256.23929,1949.9619,2025.49137,1371.6631,710.27232,602.39018
779.388,1248.32024,1933.02381,2007.63423,1361.01548,707.6628,601.6997
779.592,1240.63929,1916.9,1990.09137,1350.4631,705.19613,601.32351
779.795,1233.01548,1899.92381,1972.49613,1339.93929,701.80565,600.93304
779.999,1224.5631,1883.81905,1953.9247,1329.70595,698.91518,600.26637
780.202,1217.41071,1868.54762,1936.67232,1318.92024,696.5247,599.71399
780.406,1209.5631,1851.50476,1917.4628,1306.99643,693.06756,598.52351
780.609,1201.69643,1833.9,1898.08661,1295.88214,689.96756,597.24732
780.813,1191.79643,1814.8,1877.37232,1283.77262,685.82946,595.54732
781.016,1181.67262,1795.20476,1856.9628,1270.84881,680.98661,593.19018
781.22,1172.05357,1776.81905,1838.08661,1259.60595,677.24375,590.80446
781.423,1162.24881,1757.79048,1817.04375,1246.04881,672.65327,588.60923
781.626,1152.62024,1738.75238,1795.85327,1233.30119,668.08185,586.37113
781.83,1142.52024,1720.24286,1775.36756,1221.25357,663.80565,584.54732
782.033,1132.91548,1702.53333,1756.10565,1209.825,660.14851,582.28542
782.237,1123.44405,1684.07143,1735.50089,1197.28214,655.95804,579.94732
782.44,1113.06786,1664.67143,1714.41994,1184.61071,651.67708,577.06637
782.643,1102.9869,1645.79048,1694.61994,1172.79167,647.7247,574.44732
782.846,1092.14881,1625.93333,1674.24375,1159.69643,642.85327,571.28065
783.05,1081.97262,1605.9381,1653.47232,1147.01548,638.30565,568.61399
783.253,1071.45357,1587.15238,1633.29137,1134.82024,633.8628,565.96637
783.456,1060.64881,1568.0381,1613.3628,1122.53929,629.73899,563.07113
783.659,1051.02024,1550.08095,1594.33423,1110.92976,626.00089,560.3997
783.863,1040.50595,1530.04286,1572.61042,1098.22976,621.51994,557.21875
784.066,1028.925,1510.68095,1550.33423,1084.68214,616.81994,552.95685
784.269,1017.6869,1489.41905,1529.11042,1070.85357,611.77708,549.01399
784.472,1006.59643,1467.72857,1507.38661,1056.89167,606.04851,544.9997
784.675,994.89167,1447.37619,1485.84375,1042.8631,600.68661,540.68542
784.878,982.76786,1427.34286,1465.26756,1029.20119,595.29613,536.41875
785.082,971.94881,1407.5619,1444.59613,1015.58214,589.71518,532.6378
785.285,961.19167,1388.46667,1424.2247,1003.025,584.45327,529.10446
785.488,949.83929,1368.51905,1402.73899,988.87738,578.70565,525.30446
785.691,937.84881,1348.78571,1381.05804,975.74881,573.24851,520.51875
785.894,925.21071,1327.71429,1359.02946,961.53452,567.4628,515.63304
786.097,912.88214,1307.02857,1337.31042,947.64881,561.49137,510.88065
786.3,901.11548,1286.56667,1315.59613,933.22976,554.62946,506.07589
786.503,888.57738,1266.61905,1294.71042,919.9631,548.84375,501.01875
786.706,876.91548,1246.62857,1273.38185,905.67738,542.61994,496.0997
786.909,864.58214,1226.89524,1252.19613,891.50595,536.42946,491.46161
787.111,852.34881,1206.67619,1230.61518,877.4631,530.39613,485.99494
787.314,840.125,1187.61905,1209.84375,864.15833,524.38185,481.04256
787.517,827.15357,1168.09048,1188.9628,850.45357,518.10565,475.48065
787.72,814.84881,1148.28095,1167.99613,836.92976,511.14375,470.1378
787.923,802.08214,1129.11905,1147.09137,822.85357,504.29137,464.83304
788.126,789.38214,1109.6,1127.01042,808.91548,498.04851,459.58542
788.328,778.425,1090.57619,1108.34375,796.05833,491.86756,454.87589
788.531,766.36786,1071.87619,1088.4628,782.53452,485.12946,449.77113
788.734,753.23929,1052.71429,1068.4628,769.62976,478.51042,444.04732
788.937,740.92976,1033.53333,1049.31042,756.50595,471.36756,438.56637
789.14,728.9631,1014.24762,1028.91042,743.33452,464.6247,433.09494
789.342,716.51548,994.90476,1009.02946,730.52976,458.37708,427.11399
789.545,704.35357,976.07619,989.47708,717.59167,452.11518,421.27113
789.748,692.07262,957.70952,971.12946,705.09643,445.85327,415.81875
789.95,680.89167,939.25714,952.5628,692.03929,439.5247,410.5378
790.153,669.43929,921.51429,934.59137,680.04405,433.40089,405.37113
790.355,657.31548,903.03333,915.99137,667.37738,426.81994,399.20923
790.558,644.59167,884.62381,897.17708,654.70119,420.59137,393.18542
790.761,632.20595,866.16667,878.58185,641.4869,413.41994,387.08065
790.963,620.02024,848.11429,859.8247,629.66786,407.52946,381.37589
791.166,607.7869,829.39048,840.87232,616.75357,400.27708,375.1378
791.368,596.21548,811.75714,822.97232,604.95833,393.22946,369.37589
791.571,584.2631,793.8381,805.05327,592.19643,385.88661,362.94732
791.773,572.38214,775.72857,786.45804,578.90595,378.53423,356.94732
791.976,559.63452,757.51905,767.89137,565.38214,371.49137,350.08065
792.178,547.75833,738.57143,749.49137,552.41548,364.34375,343.2378
792.381,535.63452,720.69524,731.89613,539.8631,357.03423,335.93304
792.583,522.57738,702.40952,713.10089,526.94405,349.5628,329.09018
792.785,510.65357,684.71905,695.10565,514.5869,342.11518,322.1997
792.988,498.96786,667.55714,677.30565,501.94405,334.76756,315.29494
793.19,486.99167,650.56667,659.82946,490.05357,328.13899,308.91875
793.392,474.62024,633.6619,642.4628,477.9631,321.10089,302.41875
793.595,462.47738,616.87619,625.11994,465.02976,313.84851,295.40923
793.797,449.99643,599.49048,607.38185,452.42976,305.78661,288.28542
793.999,438.01071,581.64286,589.25804,439.56786,298.21042,281.1997
794.202,424.69643,564.39524,572.1247,427.19167,290.29613,273.96161
794.404,412.95357,547.43333,555.11042,414.62024,282.45804,266.51399
794.606,401.67738,530.34762,538.10565,402.45833,274.85804,259.62827
794.808,389.8869,513.63333,520.81994,389.92024,266.91042,252.3997
795.011,378.08214,497.37143,503.51994,377.93929,259.2247,245.40923
795.213,366.01548,480.14762,486.69137,365.17738,250.61994,238.24732
795.415,353.9869,463.61429,469.81518,352.59167,242.40089,230.66161
795.617,341.81071,446.90952,453.29613,339.8869,234.73423,222.98542
795.819,329.50595,430.04762,436.37708,327.55357,226.96756,215.77589
796.021,317.88214,413.45238,420.3628,315.92976,219.41518,207.99018
796.223,306.47738,397.40952,404.27232,304.11071,211.35327,201.18542
796.425,294.84881,381.95714,388.1247,292.43452,203.50565,194.35685
796.627,283.54881,366.32381,372.17708,280.91548,195.76756,187.84732
796.829,272.07262,350.96667,356.55327,269.19167,188.0628,180.15685
797.031,260.49643,335.51429,340.91994,257.43452,180.80565,173.02351
797.233,248.87262,320.2381,325.37232,245.84881,173.2247,165.85685
797.435,237.64405,304.75238,310.55804,234.29643,165.54375,158.39494
797.637,227.44881,290.18095,296.13899,223.64405,158.2628,151.29018
797.839,216.45833,275.81905,281.60565,213.025,150.43899,144.26637
798.041,205.13452,261.6,267.38661,201.89167,143.20565,137.05208
798.243,194.525,247.71429,253.39137,191.36786,135.91994,129.62827
798.445,184.60595,233.88095,239.13423,180.72976,128.65327,122.56637
798.647,178.99,226.44,231.56375,175.28,124.99375,119.06375
798.849,172.69868,219.23158,224.13322,169.26184,121.02796,115.35559
799.05,167.25833,212.15556,217.25486,163.91389,117.38264,112.01319
799.252,162.09559,204.78824,210.67904,158.29559,113.61434,108.49522
799.454,156.48125,197.86875,203.76875,152.85625,110.075,104.65
799.656,151.29167,191.33333,197.12375,148.085,107.30375,101.28542
799.858,145.775,184.72857,189.70804,142.71071,103.40089,97.84018
800.059,140.84038,178.43077,183.11298,137.70192,99.6899,94.29567
800.261,135.84167,172.2,176.17708,132.18333,96.06875,91.30208
800.463,130.81591,165.69091,169.74375,127.51591,92.96193,87.21875
