lambda,0,30,60,90,120,150
609.635,692.09643,2206.27113,8233.98065,12678.23006,12425.91756,5712.64137
609.852,688.33452,2217.9997,8256.76637,12689.93958,12425.60804,5700.83185
610.069,684.15357,2230.26161,8277.32827,12698.64911,12422.5128,5687.56042
610.287,681.34405,2242.29018,8295.59494,12705.63482,12416.19851,5672.12232
610.504,678.44881,2254.91399,8319.35208,12717.70625,12414.57946,5659.83185
610.721,675.18214,2268.30446,8342.5378,12729.24435,12414.4747,5646.77946
610.938,672.92976,2280.1997,8365.85685,12740.87292,12413.26994,5636.13185
611.155,669.55833,2293.02827,8385.24732,12750.45387,12409.99851,5623.78899
611.373,666.49167,2304.63304,8405.85685,12757.93958,12404.37946,5608.20327
611.59,663.21548,2316.98542,8427.93304,12768.70625,12403.59851,5596.09375
611.807,660.50119,2327.69494,8447.42351,12777.49673,12400.91756,5580.89375
612.024,657.41071,2338.62827,8467.55208,12786.74911,12397.68423,5566.55089
612.241,654.4631,2350.98065,8487.98542,12796.5872,12394.76994,5553.00327
612.458,651.29167,2363.37589,8508.77589,12804.94435,12390.81756,5540.48423
612.675,647.8631,2376.70446,8530.46161,12815.38244,12389.44137,5528.22708
612.892,645.32976,2388.18065,8547.40923,12821.97292,12383.36518,5514.69375
613.109,642.05357,2401.01399,8566.88065,12831.18244,12379.80327,5501.86994
613.326,639.45833,2413.74256,8586.04256,12838.37768,12375.50327,5488.7747
613.543,636.0631,2425.54256,8604.20923,12843.70625,12370.08423,5474.54613
613.76,633.14881,2438.18542,8627.38065,12854.50149,12369.06042,5463.14137
613.977,630.44405,2450.50923,8645.08542,12861.67292,12362.89851,5449.5747
614.194,627.725,2464.11399,8667.89018,12872.18244,12360.86994,5437.57946
614.411,624.94881,2476.19494,8685.76161,12877.23958,12353.30327,5422.74613
614.628,623.05833,2489.28065,8710.08542,12889.53006,12353.46518,5411.46518
614.845,619.93452,2500.44256,8731.37113,12896.78244,12350.70804,5397.35565
615.062,617.50595,2512.42827,8750.7378,12903.53958,12345.24613,5382.81756
615.279,614.53452,2523.81875,8767.04256,12908.81577,12338.4128,5367.96042
615.496,611.53929,2536.19018,8784.70446,12915.90625,12333.18899,5352.39375
615.713,609.125,2547.39018,8801.88542,12921.2872,12325.75565,5335.99851
615.93,606.79167,2560.30923,8823.45685,12931.37768,12325.28423,5324.67946
616.146,604.59167,2572.40923,8839.57589,12935.31577,12315.65089,5309.46042
616.363,601.7869,2583.92827,8854.62351,12937.72054,12304.38899,5293.01756
616.58,599.59167,2596.71399,8871.82827,12942.27768,12299.56042,5277.89851
616.797,596.72976,2608.13304,8887.66161,12945.20149,12292.0747,5262.18423
617.014,594.55833,2619.32351,8901.40446,12945.03006,12282.7747,5244.75089
617.23,592.61071,2630.34256,8916.92351,12946.8253,12275.74137,5230.10327
617.447,589.72976,2641.2997,8931.03304,12950.44435,12268.27946,5213.90804
617.664,587.45357,2652.48065,8948.14732,12954.91577,12260.54137,5198.79375
617.88,584.95833,2664.6997,8967.04732,12962.15387,12255.68899,5184.9128
618.097,582.60595,2677.02351,8983.57113,12965.38244,12245.93185,5169.02708
618.314,580.025,2687.96161,8998.28542,12966.79196,12236.16994,5152.05565
618.53,577.65833,2699.60446,9014.93304,12969.85387,12227.44137,5136.32232
618.747,575.2869,2709.89494,9028.45685,12972.17292,12218.59375,5120.40327
618.964,573.12024,2721.95208,9046.27113,12976.93958,12213.05565,5106.63185
619.18,570.27262,2731.6997,9055.84732,12975.47292,12201.02232,5089.2747
619.397,567.85833,2743.20923,9069.54256,12977.2872,12191.98899,5074.44613
619.613,565.09643,2752.94256,9081.37113,12976.48244,12180.65089,5057.12708
619.83,562.73452,2765.39018,9097.94732,12979.58244,12172.82708,5042.56518
620.047,560.49167,2777.21399,9114.1378,12981.80625,12165.66994,5026.86994
620.263,557.73452,2787.84256,9124.62827,12980.02054,12153.57946,5009.36994
620.48,555.3869,2797.47113,9132.04256,12976.93006,12137.50327,4991.2128
620.696,553.02024,2809.25685,9148.82351,12980.21101,12130.17946,4976.56518
620.913,550.72976,2820.89018,9165.82827,12983.85863,12123.90327,4963.04613
621.129,548.725,2832.31399,9181.89494,12986.11101,12114.16518,4949.25089
621.345,546.93929,2842.2378,9193.85208,12985.06339,12101.18423,4933.13661
621.562,544.64405,2854.3997,9208.61399,12987.4872,12090.7747,4918.30804
621.778,542.85357,2864.79494,9219.97589,12986.52054,12076.12708,4900.1128
621.995,541.04405,2875.95208,9234.6997,12988.62054,12064.30804,4885.16994
622.211,539.15357,2886.00446,9244.90446,12985.6872,12049.72232,4868.25089
622.427,537.29167,2897.31399,9258.85685,12985.40149,12037.02232,4851.68423
622.644,535.4869,2907.32827,9267.47113,12983.28244,12024.12708,4834.38423
622.86,533.6631,2916.90923,9277.03304,12981.71577,12010.13661,4817.51756
623.076,531.72024,2925.82827,9283.87113,12977.6253,11993.86518,4798.78423
623.293,529.41548,2935.50923,9292.66637,12973.29196,11978.75089,4782.52232
623.509,527.425,2943.7378,9296.85685,12967.50625,11959.22232,4761.74137
623.725,525.78214,2954.00923,9306.05208,12964.31101,11943.66994,4743.49375
623.942,523.94405,2963.14256,9311.67589,12959.27292,11923.5747,4724.38423
624.158,522.44881,2974.26161,9320.21399,12958.70625,11909.18423,4707.86518
624.374,520.87738,2983.71399,9326.8378,12953.89196,11889.86994,4688.82232
624.59,519.00595,2992.19494,9331.81399,12947.66815,11871.63661,4669.83661
624.806,517.71071,3000.92827,9341.78542,12945.93958,11856.1747,4654.1128
625.023,515.70119,3010.32351,9349.31875,12939.89673,11837.25089,4636.35565
625.239,514.03929,3018.63304,9353.84256,12934.93958,11818.77946,4617.80804
625.455,512.51071,3027.2378,9357.12827,12927.04435,11799.16042,4597.26518
625.671,510.43929,3035.07113,9358.59018,12918.2253,11776.70327,4575.90327
625.887,509.07262,3045.24256,9366.64732,12916.12054,11761.39375,4557.82232
626.103,507.36786,3053.87589,9373.48542,12911.85863,11744.30327,4539.90804
626.319,505.49643,3063.20446,9380.60923,12909.28244,11727.99851,4522.87946
626.535,503.72024,3072.14256,9387.06637,12901.81577,11709.2128,4503.62232
626.751,507.425,3085.94256,9392.06637,12894.64911,11688.54613,4488.6747
626.967,505.92024,3091.91875,9389.05208,12882.41577,11661.35565,4467.78423
627.183,504.84881,3100.12351,9394.18542,12876.92054,11638.82232,4449.26042
627.399,503.34405,3108.01875,9394.76161,12865.64435,11611.93185,4428.15565
627.615,501.4631,3116.76637,9398.12351,12857.35863,11589.75089,4409.94613
627.831,500.3631,3126.19018,9399.35685,12847.63958,11563.19851,4391.08899
628.047,498.68214,3134.01399,9400.00923,12838.50149,11539.0128,4372.74137
628.263,497.69643,3139.7378,9403.94256,12830.62054,11516.99851,4353.9747
628.479,496.43452,3148.16637,9406.27113,12823.06339,11496.33185,4336.03185
628.695,495.02976,3155.30446,9408.55208,12811.18244,11470.95565,4318.03661
628.911,493.50595,3161.14732,9405.95685,12798.01101,11444.55089,4297.73185
629.127,491.825,3168.36161,9403.16161,12785.27768,11417.53661,4276.93661
629.343,490.02976,3176.29018,9403.34256,12773.49673,11392.20804,4256.78899
629.558,488.98214,3184.41399,9405.39494,12765.68244,11370.30327,4237.72708
629.774,487.73929,3191.12351,9403.30446,12751.97768,11342.44137,4217.42708
629.99,486.65833,3198.11875,9402.9997,12741.76339,11316.30327,4199.41756
630.206,485.4631,3205.11875,9404.62351,12731.61577,11293.9128,4181.19375
630.422,483.60119,3210.78065,9400.88065,12717.95387,11263.88899,4161.41756
630.637,482.42024,3216.24256,9398.98542,12706.97768,11235.90804,4142.19851
630.853,481.27262,3221.70923,9397.33304,12694.1253,11208.07946,4122.40804
631.069,480.28214,3227.90446,9392.96637,12681.14435,11179.81756,4103.43185
631.285,473.56786,3228.22351,9388.40923,12667.52054,11152.66042,4079.53661
631.5,472.27262,3235.15685,9386.56637,12657.29673,11128.06042,4061.05565
631.716,470.51071,3239.70923,9382.79494,12643.60149,11100.91756,4041.67946
631.932,469.42024,3247.20446,9383.87589,12635.95387,11078.9128,4025.38899
632.147,468.61071,3254.36161,9384.09494,12626.88244,11055.98899,4006.56518
632.363,467.67738,3259.48065,9383.45685,12615.10149,11032.02232,3987.62708
632.579,467.125,3266.06161,9383.19018,12605.4253,11009.41756,3969.62708
632.794,465.83929,3273.92351,9378.47589,12591.61101,10980.35565,3951.2128
633.01,465.0631,3279.62351,9375.2997,12576.30149,10951.38899,3931.04137
633.225,463.86786,3286.46161,9372.56637,12564.46815,10924.39851,3910.23185
633.441,462.96786,3291.81399,9369.55685,12551.11577,10895.44137,3891.65089
633.656,462.13929,3297.46637,9367.29018,12538.01577,10866.68423,3873.18899
633.872,461.625,3303.31399,9363.08065,12525.66339,10837.81756,3854.23661
634.087,460.5631,3307.76161,9358.31399,12511.90149,10808.6128,3835.42708
634.303,459.75833,3313.96637,9358.56637,12500.85863,10784.15565,3818.29851
634.518,458.75833,3319.31875,9357.34732,12488.0253,10757.56994,3799.21756
634.734,457.93452,3326.37589,9356.39494,12476.14911,10727.99851,3780.95565
634.949,457.40119,3333.58542,9356.80923,12463.85387,10702.85089,3762.97946
635.165,456.65357,3338.24256,9350.59494,12447.14435,10672.7747,3742.92232
635.38,456.12024,3343.68542,9346.95685,12432.2872,10644.23185,3725.46518
635.595,455.34881,3349.31399,9343.00923,12419.09673,10618.34613,3707.15565
635.811,455.06786,3355.61399,9340.62827,12406.73958,10589.6128,3689.70804
636.026,454.4869,3360.96161,9339.87113,12393.62054,10563.22232,3671.19851
636.241,454.22024,3368.4378,9341.03304,12380.66339,10538.62232,3653.86042
636.457,453.72976,3373.22827,9336.1997,12365.22054,10510.74137,3634.60804
636.672,453.33929,3376.88542,9331.14256,12347.2872,10479.14613,3616.97946
636.887,452.75357,3382.35208,9328.61399,12334.9253,10451.09375,3598.16042
637.103,452.14405,3388.78065,9328.81875,12320.51577,10423.62708,3580.68423
637.318,451.78214,3394.64732,9326.30923,12308.04435,10397.04613,3563.33661
637.533,450.8631,3400.34732,9327.08542,12296.97292,10373.13661,3547.2747
637.748,450.69643,3405.0378,9323.19494,12282.67768,10346.76042,3530.6128
637.964,450.50119,3412.24256,9323.98065,12271.86815,10324.38899,3514.49851
638.179,450.22024,3419.6997,9326.1997,12262.14435,10303.46994,3499.31756
638.394,449.99167,3424.26637,9323.64732,12247.6253,10278.75565,3482.46042
638.609,449.90595,3430.90446,9321.94256,12234.35387,10255.12708,3466.17946
638.824,449.45357,3435.60446,9317.9997,12219.38244,10228.18423,3448.99375
639.039,449.47262,3441.96637,9316.96161,12207.2872,10204.15089,3434.54613
639.255,449.60595,3445.71875,9311.33304,12191.42054,10178.30327,3418.80327
639.47,449.24405,3449.60923,9304.44256,12174.63006,10151.54137,3401.62708
639.685,449.03929,3455.56161,9301.9997,12159.65387,10125.74137,3385.10804
639.9,448.6631,3462.07113,9299.97113,12147.04911,10103.52708,3369.4747
640.115,448.7631,3467.97113,9300.54256,12136.33482,10080.40327,3355.26994
640.33,448.53452,3472.57589,9295.92827,12121.56339,10054.71756,3338.26994
640.545,448.38214,3479.41399,9295.54732,12108.31101,10029.90804,3323.7747
640.76,448.34405,3485.32827,9289.5997,12093.47292,10003.48899,3307.86994
640.975,448.66786,3490.13304,9287.67589,12079.00149,9976.03661,3291.26518
641.19,448.49167,3496.02351,9285.66637,12065.8253,9952.52708,3276.80327
641.405,448.96786,3503.10923,9284.01875,12053.2872,9929.25565,3262.3747
641.62,449.19643,3509.4997,9283.11875,12042.25387,9906.28899,3248.21756
641.835,449.03929,3514.99018,9283.37589,12028.83958,9882.98899,3233.03661
642.05,449.43929,3521.01399,9280.54256,12016.87292,9858.93661,3217.86042
642.264,449.33452,3527.08542,9280.0997,12004.26815,9836.3747,3203.73185
642.479,449.41548,3531.84256,9276.62827,11990.63482,9814.19851,3189.33661
642.694,449.625,3535.75208,9269.48065,11973.58244,9785.35565,3173.49851
642.909,449.93452,3543.26637,9270.81875,11964.45387,9764.55565,3160.30804
643.124,450.22024,3549.67589,9268.63304,11951.8253,9741.6747,3146.13661
643.339,450.72976,3557.46637,9268.34732,11938.33482,9718.22232,3131.9747
643.553,450.80119,3564.00923,9267.14256,11926.64911,9695.7747,3117.73185
643.768,450.9869,3571.1378,9265.97589,11915.47292,9674.80804,3103.46518
643.983,451.89643,3576.86161,9265.95685,11904.62054,9650.92232,3089.61756
644.198,452.30595,3583.37113,9266.07113,11894.07768,9630.85565,3076.26518
644.412,452.78214,3590.3378,9265.91875,11881.09673,9606.75089,3062.22708
644.627,453.34881,3596.80446,9265.68542,11868.46339,9582.27946,3048.22708
644.842,453.87262,3604.23304,9267.5997,11857.9253,9561.64613,3035.53661
645.056,454.26786,3609.72827,9266.79494,11844.09196,9538.98899,3021.13185
645.271,454.20595,3615.18065,9265.94256,11831.93006,9514.12232,3006.96042
645.486,454.45833,3623.44732,9269.90923,11824.40149,9497.60804,2996.09375
645.7,455.17262,3630.29494,9270.43304,11816.17768,9479.42232,2982.16994
645.915,455.83929,3637.42351,9273.8378,11808.24911,9463.43185,2969.79375
646.13,456.44405,3642.07589,9268.07589,11793.0872,9437.52232,2956.66042
646.344,457.07738,3648.28542,9268.52351,11783.78244,9417.18899,2943.64613
646.559,457.48214,3655.24732,9267.03304,11772.24911,9393.92708,2930.76994
646.773,458.21548,3661.00923,9267.27113,11762.01577,9370.18423,2917.85565
646.988,458.94881,3667.15685,9266.65208,11749.10625,9345.2747,2905.70327
647.202,459.50595,3672.71875,9268.07589,11740.2872,9324.94613,2892.52232
647.417,460.13452,3679.43304,9267.8997,11727.91577,9303.12708,2879.6747
647.631,460.72024,3686.19494,9270.66161,11718.70625,9282.05565,2866.83185
647.846,461.325,3691.39018,9268.84256,11709.41577,9260.68899,2853.99851
648.06,462.1631,3698.49018,9271.42351,11699.42054,9241.26042,2841.50804
648.275,462.62976,3705.82827,9275.63304,11691.79673,9223.26042,2829.83661
648.489,463.11071,3714.32351,9279.52827,11683.39196,9207.00804,2818.26994
648.703,463.92024,3722.95208,9282.26637,11676.45863,9189.50804,2807.55089
648.918,465.0869,3729.41875,9282.93304,11668.64911,9171.79851,2796.10327
649.132,465.59643,3736.37113,9284.46161,11660.6253,9155.41756,2783.90327
649.347,466.08214,3744.08065,9285.19494,11649.70149,9138.64137,2772.16518
649.561,467.17738,3749.75208,9283.93304,11639.36339,9119.03185,2760.36994
649.775,468.92976,3756.50923,9286.16161,11633.06339,9104.70327,2750.55089
649.99,469.48214,3761.46637,9283.99494,11620.33958,9083.22708,2737.68899
650.204,469.90119,3769.23304,9285.67589,11609.49196,9062.56042,2726.3128
650.418,470.52024,3774.99494,9284.95685,11599.0872,9041.59375,2713.74613
650.632,471.33929,3783.01399,9290.40446,11594.93482,9027.53661,2701.90327
650.847,472.87262,3789.25208,9290.86161,11584.34435,9008.07946,2689.76994
651.061,474.14881,3795.05685,9292.99494,11576.61101,8991.34613,2678.0128
651.275,475.23929,3803.20446,9294.86161,11568.8253,8974.7747,2666.6128
651.489,476.425,3812.39018,9302.79018,11566.35387,8962.11756,2656.15089
651.703,477.87738,3821.86637,9309.59494,11561.33006,8948.76994,2647.4128
651.917,478.92024,3829.59494,9312.5378,11554.40625,8933.44137,2636.40804
652.132,479.71071,3836.22827,9316.19494,11547.43006,8915.89375,2626.49851
652.346,480.63929,3843.60923,9320.68542,11541.39196,8901.25565,2615.81756
652.56,482.04881,3848.84256,9319.66161,11534.85387,8883.74613,2604.46518
652.774,483.25357,3853.35685,9317.29494,11521.67768,8863.00804,2592.73185
652.988,484.16786,3859.95208,9319.6378,11518.03958,8846.56042,2583.59851
653.202,485.51071,3865.38065,9318.85208,11508.30625,8826.16042,2571.51756
653.416,486.49167,3872.64732,9323.98065,11500.69673,8809.55089,2560.29851
653.63,487.61548,3879.74732,9327.05685,11493.21101,8790.9128,2549.39851
653.844,488.99167,3886.91399,9333.22351,11489.96339,8775.74613,2539.26042
654.058,490.05833,3895.67589,9338.2997,11488.17292,8760.53185,2529.00327
654.272,490.67262,3903.33304,9341.7378,11481.08244,8744.26042,2518.16994
654.486,492.23452,3913.39018,9349.02351,11478.66815,8732.42708,2509.10327
654.7,493.95357,3920.66637,9352.72351,11475.90625,8719.69375,2500.01756
654.914,495.32976,3926.95208,9356.60446,11469.10149,8702.98899,2490.60327
655.128,496.70595,3933.28065,9358.12351,11460.64911,8685.54137,2480.62232
655.342,497.47262,3941.39494,9362.02351,11456.14911,8672.61756,2472.54137
655.556,498.6631,3949.48065,9363.4378,11448.03482,8656.28423,2463.10327
655.769,499.98214,3957.10923,9366.17113,11441.44435,8642.9747,2452.96042
655.983,501.3631,3964.39018,9367.72827,11434.51101,8627.57946,2441.65565
656.197,502.72976,3971.43304,9370.25685,11427.22054,8612.05089,2430.67946
656.411,504.19643,3977.69018,9370.36161,11418.60625,8594.32708,2420.25565
656.625,506.11548,3985.47589,9370.04732,11412.31577,8577.93661,2410.00804
656.839,507.77738,3993.04732,9375.46637,11405.64435,8562.76042,2400.99375
657.052,508.9869,4001.62827,9381.55208,11399.44911,8546.94137,2390.94137
657.266,510.86786,4009.93304,9387.67589,11395.53006,8532.64613,2382.38899
657.48,512.85357,4016.75208,9389.54732,11386.60149,8517.16042,2371.82232
657.693,514.43452,4024.61875,9396.69018,11381.69196,8505.12232,2363.5747
657.907,515.83929,4031.16637,9395.83304,11374.6872,8489.49851,2354.49851
658.121,517.62976,4037.93304,9395.98065,11365.7872,8474.20327,2344.89851
658.335,519.39167,4045.24732,9396.50923,11360.02054,8459.84137,2335.23185
658.548,520.70119,4050.88542,9396.07589,11349.17292,8443.72232,2325.0128
658.762,522.45833,4058.37113,9397.57113,11342.20149,8426.52708,2315.32708
658.975,524.01071,4063.62351,9396.71875,11333.07768,8408.65565,2305.01756
659.189,525.52976,4070.18065,9398.44256,11324.59673,8392.1747,2294.71756
659.403,526.81071,4077.49018,9398.40923,11317.30149,8379.15089,2284.86994
659.616,528.79643,4086.58065,9404.76161,11311.46339,8368.06994,2276.21756
659.83,530.69167,4093.29494,9407.30446,11300.96339,8351.41756,2266.42708
660.043,532.37262,4100.60923,9411.69494,11295.3253,8336.52708,2257.10804
660.257,534.16786,4106.98542,9414.92351,11288.83482,8322.20804,2248.44613
660.47,535.93452,4114.99494,9418.22351,11283.87292,8308.26518,2240.79375
660.684,537.78214,4122.35685,9418.89018,11277.34911,8293.12708,2233.16518
660.897,539.92976,4130.50446,9425.48542,11274.8253,8281.18899,2225.74613
661.111,541.71071,4137.88065,9431.82827,11266.19673,8267.92708,2216.34137
661.324,543.81071,4146.02351,9432.70446,11258.57768,8254.52232,2207.58899
661.537,545.5869,4153.11875,9432.01399,11248.40625,8238.5747,2199.37946
661.751,547.44405,4162.23304,9435.45208,11242.78244,8225.49851,2190.40327
661.964,549.08214,4170.19494,9439.59494,11233.79673,8209.85089,2181.61756
662.178,550.99643,4178.36161,9441.17589,11226.99196,8195.85565,2173.03185
662.391,553.00119,4186.29494,9445.38542,11221.6253,8181.76994,2164.62232
662.604,554.82976,4196.40923,9451.14256,11216.15387,8168.84613,2156.77946
662.818,556.7631,4205.15685,9456.09018,11210.08244,8152.90804,2148.02232
663.031,559.3869,4215.46637,9465.11875,11207.02054,8141.25565,2141.03185
663.244,561.36786,4224.18542,9471.05685,11202.18244,8129.1747,2133.04137
663.457,563.5869,4231.62351,9472.07113,11193.14435,8113.77946,2124.55565
663.671,565.83452,4241.1378,9478.25685,11188.39196,8101.44613,2116.55089
663.884,568.02976,4250.06161,9483.09018,11182.5253,8085.88423,2108.15565
664.097,569.85357,4256.98542,9486.67589,11179.15863,8072.05565,2100.70327
664.31,571.82024,4265.37589,9489.04732,11177.57768,8058.96518,2091.60327
664.524,573.75357,4272.52351,9491.70923,11171.32054,8045.94613,2083.77946
664.737,575.69643,4281.99494,9497.44732,11167.39673,8032.24613,2076.54137
664.95,577.53452,4287.52351,9498.4997,11157.82054,8016.16042,2067.34137
665.163,579.4631,4296.2378,9506.05208,11154.00149,8002.76994,2058.98423
665.376,581.61548,4305.27589,9511.57113,11147.15863,7988.92708,2050.96518
665.589,583.91548,4313.27589,9514.00923,11141.4872,7975.50804,2042.90327
665.802,585.80119,4320.45685,9514.9997,11134.61101,7958.00804,2033.36518
666.015,588.13452,4329.46637,9520.7997,11130.21101,7945.04137,2024.32232
666.228,590.04405,4336.89494,9524.62351,11123.47768,7930.08899,2016.32232
666.442,592.3869,4347.24256,9528.66637,11120.47292,7917.22232,2008.62708
666.655,594.17738,4353.44256,9529.75685,11110.87292,7899.5128,1999.10327
666.868,595.72976,4361.29494,9532.3378,11102.33482,7885.46518,1991.13185
667.081,597.56786,4366.81875,9531.38542,11092.36815,7869.88423,1982.38423
667.293,599.45833,4374.82351,9533.77589,11083.30149,7856.76518,1974.93661
667.506,601.38214,4382.5378,9535.41875,11076.60149,7842.60327,1966.71756
667.719,604.21071,4389.55685,9538.40446,11070.52054,7829.29851,1958.72708
667.932,606.13929,4398.69018,9546.02827,11068.66339,7818.88423,1951.96518
668.145,608.32024,4406.56161,9549.87589,11062.88244,7805.32708,1945.1128
668.358,610.6631,4413.48542,9552.7378,11055.49673,7792.18899,1937.93185
668.571,612.81071,4423.10923,9556.60446,11048.90149,7778.52232,1928.98423
668.784,614.9631,4432.56637,9563.74732,11042.0872,7766.25565,1922.76042
668.997,617.37738,4441.6997,9568.20446,11035.90149,7753.2128,1914.36042
669.209,619.64881,4449.09494,9569.51399,11028.23958,7737.81756,1905.93185
669.422,622.33452,4458.25685,9572.76161,11023.98244,7723.96518,1897.8128
669.635,624.41548,4463.45685,9571.17589,11012.84911,7707.18423,1889.20327
669.848,626.40119,4470.40446,9572.28065,11006.25863,7692.97946,1880.18423
670.061,628.65357,4479.27113,9578.33304,11003.44435,7681.45089,1873.38423
670.273,631.2631,4487.71399,9583.41875,11000.07292,7669.7747,1866.73661
670.486,633.37738,4494.69494,9586.47113,10994.19196,7656.55089,1859.3747
670.699,635.57738,4502.06161,9588.40446,10988.79673,7642.90327,1852.23185
670.911,637.56786,4507.04732,9590.52351,10980.89196,7628.42232,1844.34137
671.124,640.02024,4516.84256,9598.28542,10979.1872,7619.08423,1838.4128
671.337,643.05833,4523.59494,9603.88065,10976.05863,7605.08899,1830.57946
671.549,645.325,4531.40446,9610.68542,10973.96339,7592.32232,1823.1747
671.762,647.51548,4535.17113,9612.15685,10966.95863,7577.49375,1816.05565
671.975,649.43929,4541.11399,9613.14256,10960.8253,7563.7128,1808.85565
672.187,651.32024,4548.97589,9617.35208,10954.14911,7549.8747,1801.70327
672.4,653.50119,4556.57113,9618.01399,10944.45387,7532.81756,1793.23661
672.612,655.51548,4560.29018,9615.97113,10933.23006,7515.77946,1784.24137
672.825,657.24881,4567.31399,9615.26161,10925.83958,7499.20327,1776.10327
673.037,659.3869,4571.6997,9612.40446,10914.3872,7483.8128,1768.88899
673.25,661.81071,4575.78065,9609.28542,10904.43958,7467.91756,1760.72708
673.462,663.93452,4582.08542,9609.69494,10896.04435,7453.12708,1753.75565
673.675,666.10119,4586.36637,9607.52351,10881.93482,7437.25565,1745.76994
673.887,667.68214,4592.00446,9606.79018,10871.08244,7423.10804,1738.88899
674.1,670.32024,4599.89494,9608.39494,10864.43006,7411.02232,1732.26994
674.312,672.24405,4606.96161,9608.8997,10855.68244,7396.36518,1726.17946
674.525,673.82976,4610.98542,9604.43304,10841.66339,7377.84613,1718.04613
674.737,676.0631,4616.65685,9604.94256,10831.3872,7362.78899,1710.73661
674.949,678.29167,4622.36637,9601.41875,10819.93958,7345.73661,1703.97946
675.162,680.50595,4627.2997,9600.17589,10811.05863,7330.04137,1696.05565
675.374,682.62024,4632.48065,9598.49018,10799.18244,7312.99851,1688.9128
675.586,685.23929,4637.6378,9596.74256,10788.90625,7295.56518,1681.9747
675.799,686.8869,4642.7378,9591.72351,10773.56815,7277.38899,1674.54137
676.011,689.27738,4648.09494,9589.39494,10762.21577,7262.59375,1667.85089
676.223,691.48214,4653.77589,9586.22351,10751.46339,7245.38423,1660.26042
676.435,693.75833,4658.34732,9580.45208,10737.71101,7226.91756,1652.06042
676.648,695.46786,4661.36637,9574.47589,10721.73006,7209.79375,1644.3128
676.86,697.75357,4665.5378,9571.66637,10710.45863,7193.35565,1637.68423
677.072,700.05833,4671.00446,9566.35208,10696.54911,7176.92232,1631.12232
677.284,702.39643,4675.88542,9565.65208,10684.4872,7162.1128,1624.46994
677.496,704.71071,4680.40446,9562.52827,10671.81577,7143.81756,1617.24613
677.709,706.63929,4686.26637,9560.76637,10661.35863,7126.97946,1609.68899
677.921,708.94881,4688.99018,9556.30446,10649.60149,7109.99851,1602.68423
678.133,711.54405,4693.52351,9552.57589,10639.65863,7094.72708,1595.65565
678.345,713.77262,4696.79494,9547.7378,10626.64435,7076.66994,1588.49375
678.557,715.00595,4696.60446,9538.2378,10607.81101,7055.41756,1580.86042
678.769,717.00595,4694.48542,9526.87113,10587.56815,7033.55565,1572.49851
678.981,719.49167,4696.13304,9520.65208,10572.06815,7014.83661,1565.39851
679.193,720.88214,4696.41399,9510.1378,10553.19673,6995.10804,1558.06518
679.405,723.23452,4698.55685,9504.67589,10538.25863,6978.63185,1550.49375
679.617,725.43452,4701.82827,9500.54256,10523.89196,6961.36518,1542.89851
679.829,727.56786,4703.20923,9493.06161,10508.61101,6942.78899,1535.15089
680.041,729.38214,4702.28065,9482.80923,10488.18244,6922.07946,1526.64613
680.253,731.77262,4704.70923,9478.51399,10475.53958,6904.84137,1519.51756
680.465,733.62976,4705.75685,9469.54732,10459.06815,6885.53185,1511.72708
680.677,735.8869,4709.79494,9464.74732,10445.94435,6867.9747,1504.68423
680.889,737.825,4711.76637,9458.80446,10427.7872,6849.08423,1497.75565
681.101,740.23929,4713.99018,9452.85208,10414.76815,6829.29375,1490.59375
681.313,742.43929,4714.04732,9442.27113,10396.55863,6809.86994,1482.69375
681.525,744.52024,4715.53304,9435.8997,10380.4872,6789.37946,1474.76518
681.736,746.63452,4715.41399,9426.42351,10362.31101,6768.52232,1466.96518
681.948,748.325,4716.94256,9418.68065,10345.65387,6748.57946,1459.49375
682.16,750.61548,4718.73304,9408.71875,10326.39196,6727.48423,1452.28423
682.372,752.54881,4717.54256,9397.31399,10302.77768,6703.68423,1444.7747
682.584,754.55833,4719.56637,9391.76637,10287.26815,6683.1747,1438.29851
682.795,756.3869,4719.62351,9380.62827,10265.69673,6661.55089,1430.59375
683.007,758.51548,4722.13304,9375.67589,10250.61101,6642.86042,1423.1747
683.219,760.52976,4726.0378,9370.72351,10235.63482,6624.00327,1415.96994
683.43,762.44405,4727.69018,9362.08065,10219.01577,6604.71756,1408.4747
683.642,764.67262,4730.09494,9354.81399,10203.4872,6585.36518,1401.43185
683.854,766.32024,4728.75208,9342.8378,10181.93482,6561.0747,1394.26518
684.065,768.47738,4728.81875,9330.53304,10160.99673,6541.92708,1388.12232
684.277,770.47738,4728.20446,9317.53304,10137.55387,6519.20804,1380.84137
684.489,772.05833,4731.02351,9307.5997,10121.40625,6500.6747,1374.19375
684.7,773.71071,4729.92827,9295.28542,10100.86815,6479.74137,1367.13661
684.912,775.69643,4727.9997,9280.06161,10073.97768,6456.62708,1359.34137
685.123,777.43452,4726.65208,9267.1997,10049.03006,6435.90327,1351.32232
685.335,779.65357,4726.21875,9256.99018,10030.32054,6415.90327,1344.36994
685.547,781.13452,4724.70923,9242.75208,10004.2253,6393.12708,1336.73185
685.758,782.425,4723.00923,9230.10446,9981.23482,6371.25565,1329.7747
685.97,783.96786,4721.74256,9217.42827,9958.72054,6349.33185,1322.69851
686.181,785.95833,4722.75685,9205.26637,9937.99673,6328.60327,1316.14137
