wavelength_nm,intensity
707.2786393196599,467756847656.84814
707.4537268634318,468020630228.37573
707.6288144072035,468284288585.81555
707.8039019509755,468547822591.01715
707.9789894947475,468811232106.1169
708.1540770385193,469074516993.5436
708.3291645822912,469337677116.015
708.5042521260631,469600712336.53656
708.6793396698349,469863622518.4033
708.8544272136068,470126407525.19965
709.0295147573788,470389067220.799
709.2046023011505,470651601469.3612
709.3796898449224,470914010135.3366
709.5547773886944,471176293083.4641
709.7298649324663,471438450178.76776
709.9049524762381,471700481286.56274
710.0800400200101,471962386272.4507
710.2551275637819,472224165002.3216
710.4302151075537,472485817342.3528
710.6053026513258,472747343159.0073
710.7803901950975,473008742319.03754
710.9554777388694,473270014689.4822
711.1305652826413,473531160137.6677
711.3056528264133,473792178531.20557
711.480740370185,474053069737.9942
711.655827913957,474313833626.2209
711.8309154577289,474574470064.35657
712.0060030015007,474834978921.1586
712.1810905452727,475095360065.6724
712.3561780890445,475355613367.2269
712.5312656328164,475615738695.438
712.7063531765883,475875735920.20605
712.8814407203603,476135604911.7192
713.056528264132,476395345540.44916
713.231615807904,476654957677.15063
713.4067033516759,476914441192.8676
713.5817908954477,477173795958.92584
713.7568784392196,477433021846.9367
713.9319659829915,477692118728.79614
714.1070535267634,477951086476.6834
714.2821410705353,478209924963.06335
714.4572286143073,478468634060.68274
714.632316158079,478727213642.57477
714.807403701851,478985663582.0559
714.9824912456229,479243983752.72253
715.1575787893947,479502174028.4589
715.3326663331666,479760234283.43036
715.5077538769385,480018164392.08496
715.6828414207104,480275964229.15454
715.8579289644823,480533633669.65344
716.0330165082541,480791172588.87787
716.208104052026,481048580862.4069
716.3831915957979,481305858366.101
716.5582791395699,481563004976.1055
716.7333666833417,481820020568.8442
716.9084542271135,482076905021.02313
717.0835417708855,482333658209.6316
717.2586293146574,482590280011.93933
717.4337168584292,482846770305.4968
717.6088044022011,483103128968.13715
717.783891945973,483359355877.97095
717.9589794897448,483615450913.39325
718.1340670335169,483871413953.0779
718.3091545772887,484127244875.9794
718.4842421210604,484382943561.3322
718.6593296648325,484638509888.6502
718.8344172086043,484893943737.72876
719.0095047523762,485149244988.64124
719.184592296148,485404413521.7421
719.35967983992,485659449217.6644
719.5347673836918,485914351957.31885
719.7098549274638,486169121621.89667
719.8849424712356,486423758092.8693
720.0600300150074,486678261251.9842
720.2351175587794,486932630981.2688
720.4102051025513,487186867163.0282
720.5852926463232,487440969679.84564
720.760380190095,487694938414.58307
720.935467733867,487948773250.37805
721.1105552776388,488202474070.65
721.2856428214108,488456040759.0913
721.4607303651826,488709473199.6723
721.6358179089544,488962771276.64343
721.8109054527264,489215934874.5299
721.9859929964983,489468963878.1326
722.1610805402702,489721858172.53046
722.336168084042,489974617643.0788
722.511255627814,490227242175.40857
722.6863431715858,490479731655.42633
722.8614307153578,490732085969.3153
723.0365182591296,490984305003.5342
723.2116058029014,491236388644.81604
723.3866933466734,491488336780.1706
723.5617808904453,491740149296.88293
723.7368684342171,491991826082.511
723.911955977989,492243367024.8901
724.087043521761,492494772012.12744
724.2621310655328,492746040932.60596
724.4372186093048,492997173674.9831
724.6123061530766,493248170128.18945
724.7873936968484,493499030181.4299
724.9624812406204,493749753724.183
725.1375687843923,494000340646.2003
725.312656328164,494250790837.50665
725.4877438719359,494501104188.40106
725.662831415708,494751280589.45447
725.8379189594798,495001319931.50916
726.0130065032516,495251222105.68274
726.1880940470236,495500987003.3637
726.3631815907954,495750614516.21185
726.5382691345673,496000104536.1599
726.7133566783392,496249456955.41327
726.888444222111,496498671666.44666
727.0635317658829,496747748562.0073
727.2386193096548,496996687535.1135
727.4137068534268,497245488479.0572
727.5887943971985,497494151287.3956
727.7638819409705,497742675853.9608
727.9389694847424,497991062072.85425
728.1140570285143,498239309838.4473
728.2891445722862,498487419045.3826
728.464232116058,498735389588.5691
728.6393196598299,498983221363.18976
728.8144072036018,499230914264.69495
728.9894947473738,499478468188.80444
729.1645822911455,499725883031.50665
729.3396698349175,499973158689.05994
729.5147573786894,500220295057.99066
729.6898449224612,500467292035.09375
729.8649324662331,500714149517.43176
730.040020010005,500960867402.3386
730.2151075537769,501207445587.411
730.3901950975488,501453883970.5162
730.5652826413207,501700182449.79034
730.7403701850925,501946340923.6344
730.9154577288645,502192359290.71765
731.0905452726364,502438237449.976
731.2656328164082,502683975300.61194
731.4407203601801,502929572742.09503
731.615807903952,503175029674.1603
731.7908954477239,503420345996.81085
731.9659829914958,503665521610.31366
732.1410705352677,503910556415.2009
732.3161580790395,504155450312.2731
732.4912456228114,504400203202.59485
732.6663331665834,504644814987.4948
732.8414207103552,504889285568.5674
733.0165082541271,505133614847.6723
733.191595797899,505377802726.9336
733.3666833416709,505621849108.7382
733.5417708854427,505865753895.739
733.7168584292147,506109516990.8529
733.8919459729865,506353138297.25916
734.0670335167583,506596617718.401
734.2421210605304,506839955157.98584
734.4172086043021,507083150519.9838
734.592296148074,507326203708.6279
734.767383691846,507569114628.4129
734.9424712356179,507811883184.0977
735.1175587793897,508054509280.7028
735.2926463231615,508296992823.51056
735.4677338669335,508539333718.06635
735.6428214107053,508781531870.1758
735.8179089544773,509023587185.9067
735.9929964982491,509265499571.5877
736.168084042021,509507268933.8097
736.3431715857929,509748895179.4249
736.5182591295649,509990378215.5428
736.6933466733367,510231717949.5371
736.8684342171085,510472914289.0407
737.0435217608805,510713967141.9451
737.2186093046523,510954876416.4042
737.3936968484243,511195642020.8279
737.5687843921961,511436263863.88983
737.743871935968,511676741854.52
737.9189594797399,511917075901.9092
738.0940470235118,512157265915.5052
738.2691345672836,512397311805.01483
738.4442221110555,512637213480.40533
738.6193096548275,512876970851.8994
738.7943971985993,513116583829.9796
738.9694847423713,513356052325.38605
739.1445722861431,513595376249.1145
739.3196598299149,513834555512.4207
739.4947473736869,514073590026.81696
739.6698349174588,514312479704.07086
739.8449224612306,514551224456.2078
740.0200100050025,514789824195.5112
740.1950975487745,515028278834.518
740.3701850925463,515266588286.0225
740.5452726363181,515504752463.07513
740.7203601800901,515742771278.9835
740.8954477238619,515980644647.3069
741.0705352676339,516218372481.8619
741.2456228114058,516455954696.72144
741.4207103551776,516693391206.211
741.5957978989494,516930681924.91254
741.7708854427215,517167826767.6613
741.9459729864933,517404825649.5463
742.121060530265,517641678485.91205
742.2961480740371,517878385192.3546
742.4712356178089,518114945684.7266
742.6463231615808,518351359879.1317
742.8214107053527,518587627691.92615
742.9964982491246,518823749039.7211
743.1715857928964,519059723839.3797
743.3466733366683,519295552008.0169
743.5217608804403,519531233463.0005
743.696848424212,519766768121.9499
743.871935967984,520002155902.7372
744.0470235117559,520237396723.4843
744.2221110555278,520472490502.56647
744.3971985992996,520707437158.60925
744.5722861430716,520942236610.4893
744.7473736868434,521176888777.33325
744.9224612306153,521411393578.51874
745.0975487743873,521645750933.6756
745.272636318159,521879960762.68066
745.447723861931,522114022985.6611
745.6228114057029,522347937522.99646
745.7978989494748,522581704295.3127
745.9729864932466,522815323223.48615
746.1480740370185,523048794228.64264
746.3231615807904,523282117232.15546
746.4982491245623,523515292155.64764
746.6733366683342,523748318920.9899
746.848424212106,523981197450.30054
747.023511755878,524213927665.94806
747.1985992996499,524446509490.5456
747.3736868434218,524678942846.9558
747.5487743871936,524911227658.2869
747.7238619309655,525143363847.8966
747.8989494747374,525375351339.38776
748.0740370185093,525607190056.60834
748.2491245622812,525838879923.6558
748.424212106053,526070420864.8712
748.599299649825,526301812804.84314
748.7743871935969,526533055668.40497
748.9494747373687,526764149380.63495
749.1245622811406,526995093866.8587
749.2996498249125,527225889052.6443
749.4747373686844,527456534863.8065
749.6498249124562,527687031226.4034
749.8249124562282,527917378066.7393
750.0,528147575311.35956
